date,service,requests_m,error_rate_pct,p95_ms,cpu_pct
2024-02-15,reporting-api,19.65,0.27,78,31
2024-02-15,feature-flags,2.09,0.19,133,38
2024-02-15,cron-runner,13.77,0.22,227,40
2024-02-15,webhook-dispatch,9.34,0.27,230,52
2024-02-16,payments-api,18.68,0.24,140,54
2024-02-16,auth-svc,9.51,0.15,127,29
2024-02-16,search-indexer,3.15,0.03,88,45
2024-02-16,billing-worker,10.76,0.37,177,26
2024-02-16,notification-svc,7.4,0.1,103,47
2024-02-16,partner-gateway,1.4,0.11,202,48
2024-02-16,rate-limiter,17.55,0.14,220,16
2024-02-16,edge-proxy,9.32,0.12,174,42
2024-02-16,reporting-api,15.42,0.22,92,26
2024-02-16,feature-flags,1.76,0.07,120,45
2024-02-16,cron-runner,11.03,0.09,217,29
2024-02-16,webhook-dispatch,7.67,0.15,242,33
2024-02-17,payments-api,16.37,0.01,152,29
2024-02-17,auth-svc,8.52,0.25,119,60
2024-02-17,search-indexer,2.6,0.16,94,61
2024-02-17,billing-worker,8.55,0.14,162,22
2024-02-17,notification-svc,6.47,0.16,128,26
2024-02-17,partner-gateway,1.25,0.37,190,45
2024-02-17,rate-limiter,14.88,0.3,206,31
2024-02-17,edge-proxy,8.53,0.01,146,48
2024-02-17,reporting-api,14.34,0.04,86,35
2024-02-17,feature-flags,1.48,0.22,128,49
2024-02-17,cron-runner,8.97,0.2,193,36
2024-02-17,webhook-dispatch,6.08,0.26,197,50
2024-02-18,payments-api,18.88,0.16,157,50
2024-02-18,auth-svc,8.47,0.28,120,18
2024-02-18,search-indexer,2.74,0.09,97,49
2024-02-18,billing-worker,9.14,0.09,165,29
2024-02-18,notification-svc,6.61,0.18,120,26
2024-02-18,partner-gateway,1.36,0.24,209,38
2024-02-18,rate-limiter,17.62,0.12,193,56
2024-02-18,edge-proxy,8.27,0.27,167,27
2024-02-18,reporting-api,13.88,0.03,97,21
2024-02-18,feature-flags,1.55,0.09,119,53
2024-02-18,cron-runner,10.53,0.37,231,22
2024-02-18,webhook-dispatch,6.58,0.08,220,52
2024-02-19,payments-api,24.5,0.09,141,44
2024-02-19,auth-svc,10.71,0.09,131,44
2024-02-19,search-indexer,3.94,0.27,94,32
2024-02-19,billing-worker,12.71,0.16,155,41
2024-02-19,notification-svc,7.87,0.04,121,45
2024-02-19,partner-gateway,1.68,0.21,231,46
2024-02-19,rate-limiter,20.84,0.15,194,36
2024-02-19,edge-proxy,10.62,0.28,152,35
2024-02-19,reporting-api,17.67,0.15,97,57
2024-02-19,feature-flags,1.88,0.11,126,54
2024-02-19,cron-runner,11.69,0.17,212,42
2024-02-19,webhook-dispatch,8.28,0.19,224,39
2024-02-20,payments-api,27.69,0.15,172,53
2024-02-20,auth-svc,13.82,0.24,116,28
2024-02-20,search-indexer,4.67,0.11,95,48
2024-02-20,billing-worker,14.42,0.25,150,31
2024-02-20,notification-svc,9.54,0.32,113,39
2024-02-20,partner-gateway,1.82,0.29,212,48
2024-02-20,rate-limiter,23.89,0.2,207,32
2024-02-20,edge-proxy,12.44,0.2,171,48
2024-02-20,reporting-api,21.76,0.25,80,43
2024-02-20,feature-flags,2.38,0.31,136,39
2024-02-20,cron-runner,14.73,0.23,239,36
2024-02-20,webhook-dispatch,9.2,0.07,203,53
2024-02-21,payments-api,28.25,0.14,167,33
2024-02-21,auth-svc,14.65,0.13,126,27
2024-02-21,search-indexer,4.83,0.2,94,51
2024-02-21,billing-worker,15.21,0.22,151,20
2024-02-21,notification-svc,9.75,0.18,109,22
2024-02-21,partner-gateway,1.89,0.16,206,42
2024-02-21,rate-limiter,25.59,0.1,242,35
2024-02-21,edge-proxy,13.32,0.06,147,30
2024-02-21,reporting-api,22.79,0.22,92,51
2024-02-21,feature-flags,2.2,0.11,128,35
2024-02-21,cron-runner,15.35,0.01,243,42
2024-02-21,webhook-dispatch,10.59,0.13,233,33
2024-02-22,payments-api,24.59,0.18,139,25
2024-02-22,auth-svc,12.85,0.2,133,44
2024-02-22,search-indexer,3.93,0.29,88,45
2024-02-22,billing-worker,14.22,0.14,156,23
2024-02-22,notification-svc,8.92,0.25,123,37
2024-02-22,partner-gateway,1.68,0.01,203,35
2024-02-22,rate-limiter,22.92,0.21,237,49
2024-02-22,edge-proxy,11.09,0.33,157,38
2024-02-22,reporting-api,20.62,0.34,92,37
2024-02-22,feature-flags,1.99,0.24,129,39
2024-02-22,cron-runner,13.65,0.2,212,39
2024-02-22,webhook-dispatch,9.47,0.11,221,30
2024-02-23,payments-api,19.3,0.26,158,25
2024-02-23,auth-svc,10.75,0.25,116,50
2024-02-23,search-indexer,3.06,0.15,89,21
2024-02-23,billing-worker,10.18,0.14,166,36
2024-02-23,notification-svc,7.55,0.18,117,41
2024-02-23,partner-gateway,1.52,0.22,234,31
2024-02-23,rate-limiter,19.95,0.25,231,52
2024-02-23,edge-proxy,10.06,0.19,168,41
2024-02-23,reporting-api,15.67,0.08,97,39
2024-02-23,feature-flags,1.65,0.18,121,32
2024-02-23,cron-runner,11.74,0.24,210,44
2024-02-23,webhook-dispatch,7.57,0.29,211,27
2024-02-24,payments-api,17.81,0.39,165,41
2024-02-24,auth-svc,8.4,0.17,130,47
2024-02-24,search-indexer,2.69,0.11,90,31
2024-02-24,billing-worker,8.89,0.23,180,53
2024-02-24,notification-svc,6.39,0.26,129,46
2024-02-24,partner-gateway,1.19,0.3,222,32
2024-02-24,rate-limiter,15.51,0.3,214,27
2024-02-24,edge-proxy,8.04,0.21,177,51
2024-02-24,reporting-api,14.83,0.07,85,48
2024-02-24,feature-flags,1.47,0.23,128,39
2024-02-24,cron-runner,9.55,0.13,194,39
2024-02-24,webhook-dispatch,5.86,0.02,219,36
2024-02-25,payments-api,18.32,0.25,147,27
2024-02-25,auth-svc,9.67,0.16,126,46
2024-02-25,search-indexer,2.89,0.17,96,51
2024-02-25,billing-worker,10.43,0.15,146,42
2024-02-25,notification-svc,6.44,0.21,102,17
2024-02-25,partner-gateway,1.42,0.23,213,27
2024-02-25,rate-limiter,17.76,0.26,203,57
2024-02-25,edge-proxy,9.28,0.26,152,31
2024-02-25,reporting-api,15.44,0.14,86,57
2024-02-25,feature-flags,1.59,0.2,131,48
2024-02-25,cron-runner,10.55,0.15,244,22
2024-02-25,webhook-dispatch,6.84,0.27,245,36
2024-02-26,payments-api,22.99,0.18,177,51
2024-02-26,auth-svc,10.78,0.19,126,45
2024-02-26,search-indexer,3.93,0.29,85,45
2024-02-26,billing-worker,12.05,0.2,155,20
2024-02-26,notification-svc,7.77,0.1,102,46
2024-02-26,partner-gateway,1.74,0.01,231,66
2024-02-26,rate-limiter,23.02,0.21,227,47
2024-02-26,edge-proxy,10.93,0.02,145,37
2024-02-26,reporting-api,18.14,0.01,86,46
2024-02-26,feature-flags,2.01,0.26,117,45
2024-02-26,cron-runner,13.01,0.11,204,22
2024-02-26,webhook-dispatch,8.38,0.13,243,41
2024-02-27,payments-api,25.4,0.09,158,35
2024-02-27,auth-svc,13.75,0.14,136,32
2024-02-27,search-indexer,4.77,0.23,90,46
2024-02-27,billing-worker,13.41,0.14,162,46
2024-02-27,notification-svc,9.67,0.17,121,39
2024-02-27,partner-gateway,2.09,0.07,225,57
2024-02-27,rate-limiter,25.06,0.17,194,31
2024-02-27,edge-proxy,12.58,0.12,153,35
2024-02-27,reporting-api,22.66,0.17,90,35
2024-02-27,feature-flags,2.3,0.06,118,38
2024-02-27,cron-runner,14.31,0.11,222,27
2024-02-27,webhook-dispatch,9.55,0.01,239,44
2024-02-28,payments-api,27.72,0.11,164,51
2024-02-28,auth-svc,13.35,0.35,118,31
2024-02-28,search-indexer,4.84,0.08,92,42
2024-02-28,billing-worker,15.3,0.11,166,45
2024-02-28,notification-svc,9.76,0.1,127,54
2024-02-28,partner-gateway,2.1,0.25,201,31
2024-02-28,rate-limiter,24.99,0.07,229,41
2024-02-28,edge-proxy,14.11,0.34,180,23
2024-02-28,reporting-api,22.18,0.18,89,25
2024-02-28,feature-flags,2.39,0.17,139,16
2024-02-28,cron-runner,14.61,0.39,222,51
2024-02-28,webhook-dispatch,10.23,0.14,227,29
2024-03-01,payments-api,24.69,0.22,166,28
2024-03-01,auth-svc,12.09,0.08,120,43
2024-03-01,search-indexer,4.33,0.06,90,49
2024-03-01,billing-worker,13.79,0.17,156,33
2024-03-01,notification-svc,8.84,0.17,122,32
2024-03-01,partner-gateway,1.94,0.12,211,25
2024-03-01,rate-limiter,24.27,0.03,226,51
2024-03-01,edge-proxy,11.39,0.34,161,41
2024-03-01,reporting-api,19.52,0.21,90,36
2024-03-01,feature-flags,2.27,0.15,132,25
2024-03-01,cron-runner,13.39,0.24,236,32
2024-03-01,webhook-dispatch,9.48,0.2,200,42
2024-03-02,payments-api,21.21,0.32,153,20
2024-03-02,auth-svc,10.16,0.03,131,43
2024-03-02,search-indexer,3.3,0.14,91,42
2024-03-02,billing-worker,11.66,0.13,155,24
2024-03-02,notification-svc,7.21,0.27,120,40
2024-03-02,partner-gateway,1.56,0.25,230,29
2024-03-02,rate-limiter,18.5,0.28,226,28
2024-03-02,edge-proxy,8.99,0.19,175,40
2024-03-02,reporting-api,15.97,0.36,81,40
2024-03-02,feature-flags,1.7,0.22,140,32
2024-03-02,cron-runner,11.35,0.09,227,56
2024-03-02,webhook-dispatch,7.5,0.08,230,39
2024-03-03,payments-api,16.15,0.11,166,22
2024-03-03,auth-svc,8.81,0.15,114,49
2024-03-03,search-indexer,2.64,0.03,102,42
2024-03-03,billing-worker,8.53,0.17,169,56
2024-03-03,notification-svc,5.96,0.27,126,18
2024-03-03,partner-gateway,1.17,0.08,225,56
2024-03-03,rate-limiter,15.44,0.25,230,40
2024-03-03,edge-proxy,8.05,0.11,155,35
2024-03-03,reporting-api,14.87,0.21,92,24
2024-03-03,feature-flags,1.39,0.08,117,38
2024-03-03,cron-runner,8.92,0.18,222,41
2024-03-03,webhook-dispatch,6.53,0.23,250,29
2024-03-04,payments-api,18.63,0.18,158,37
2024-03-04,auth-svc,9.57,0.14,118,52
2024-03-04,search-indexer,2.99,0.07,96,27
2024-03-04,billing-worker,9.13,0.18,147,51
2024-03-04,notification-svc,6.47,0.15,120,58
2024-03-04,partner-gateway,1.29,0.22,217,12
2024-03-04,rate-limiter,16.02,0.22,222,45
2024-03-04,edge-proxy,8.69,0.17,169,26
2024-03-04,reporting-api,13.99,0.3,91,22
2024-03-04,feature-flags,1.55,0.02,122,41
2024-03-04,cron-runner,9.73,0.27,215,37
2024-03-04,webhook-dispatch,6.59,0.3,251,23
2024-03-05,payments-api,21.37,0.27,170,17
2024-03-05,auth-svc,11.17,0.04,111,44
2024-03-05,search-indexer,3.86,0.23,103,39
2024-03-05,billing-worker,11.47,0.23,169,37
2024-03-05,notification-svc,7.77,0.09,114,57
2024-03-05,partner-gateway,1.54,0.13,223,42
2024-03-05,rate-limiter,21.13,0.08,195,47
2024-03-05,edge-proxy,10.35,0.22,154,23
2024-03-05,reporting-api,17.57,0.03,95,39
2024-03-05,feature-flags,1.76,0.2,113,54
2024-03-05,cron-runner,12.68,0.34,222,37
2024-03-05,webhook-dispatch,8.46,0.18,222,33
2024-03-06,payments-api,28.73,0.18,156,56
2024-03-06,auth-svc,13.66,0.26,127,20
2024-03-06,search-indexer,4.76,0.37,96,59
2024-03-06,billing-worker,13.82,0.01,162,22
2024-03-06,notification-svc,9.96,0.21,109,26
2024-03-06,partner-gateway,2.14,0.38,189,36
2024-03-06,rate-limiter,27.1,0.22,241,22
2024-03-06,edge-proxy,13.35,0.2,171,52
2024-03-06,reporting-api,21.41,0.31,88,47
2024-03-06,feature-flags,2.44,0.15,122,49
2024-03-06,cron-runner,15.3,0.13,229,34
2024-03-06,webhook-dispatch,10.11,0.25,227,51
2024-03-07,payments-api,30.49,0.23,176,41
2024-03-07,auth-svc,13.26,0.14,111,38
2024-03-07,search-indexer,4.39,0.24,93,25
2024-03-07,billing-worker,16.27,0.14,150,54
2024-03-07,notification-svc,9.61,0.18,119,26
2024-03-07,partner-gateway,2.01,0.13,200,39
2024-03-07,rate-limiter,26.68,0.01,235,47
2024-03-07,edge-proxy,13.49,0.27,178,36
2024-03-07,reporting-api,22.08,0.14,97,28
2024-03-07,feature-flags,2.37,0.15,117,17
2024-03-07,cron-runner,15.66,0.16,208,14
2024-03-07,webhook-dispatch,10.48,0.11,234,38
2024-03-08,payments-api,25.06,0.2,148,32
2024-03-08,auth-svc,13.33,0.19,140,51
2024-03-08,search-indexer,3.97,0.15,85,38
2024-03-08,billing-worker,12.47,0.23,154,45
2024-03-08,notification-svc,8.84,0.19,123,28
2024-03-08,partner-gateway,1.87,0.06,202,48
2024-03-08,rate-limiter,25.03,0.25,236,34
2024-03-08,edge-proxy,12.17,0.14,150,46
2024-03-08,reporting-api,19.49,0.27,90,56
2024-03-08,feature-flags,1.97,0.25,140,37
2024-03-08,cron-runner,13.4,0.21,235,29
2024-03-08,webhook-dispatch,9.88,0.01,243,29
2024-03-09,payments-api,19.55,0.06,156,42
2024-03-09,auth-svc,9.64,0.13,127,50
2024-03-09,search-indexer,3.08,0.22,92,48
2024-03-09,billing-worker,11.73,0.3,146,48
2024-03-09,notification-svc,7.19,0.32,122,38
2024-03-09,partner-gateway,1.58,0.11,208,41
2024-03-09,rate-limiter,20.65,0.31,239,45
2024-03-09,edge-proxy,9.67,0.11,164,54
2024-03-09,reporting-api,15.62,0.2,81,36
2024-03-09,feature-flags,1.79,0.17,120,57
2024-03-09,cron-runner,10.36,0.26,237,37
2024-03-09,webhook-dispatch,7.66,0.36,207,60
2024-03-10,payments-api,17.44,0.26,156,52
2024-03-10,auth-svc,9.27,0.21,134,40
2024-03-10,search-indexer,2.81,0.27,100,37
2024-03-10,billing-worker,9.57,0.14,153,53
2024-03-10,notification-svc,6.63,0.21,121,39
2024-03-10,partner-gateway,1.25,0.14,223,21
2024-03-10,rate-limiter,17.02,0.04,199,37
2024-03-10,edge-proxy,7.7,0.17,173,57
2024-03-10,reporting-api,14.11,0.07,85,32
2024-03-10,feature-flags,1.38,0.18,141,36
2024-03-10,cron-runner,9.86,0.26,236,28
2024-03-10,webhook-dispatch,6.17,0.25,225,34
2024-03-11,payments-api,17.79,0.14,168,32
2024-03-11,auth-svc,9.23,0.2,135,37
2024-03-11,search-indexer,2.78,0.17,96,46
2024-03-11,billing-worker,10.46,0.16,164,29
2024-03-11,notification-svc,7.17,0.25,119,39
2024-03-11,partner-gateway,1.25,0.14,228,37
2024-03-11,rate-limiter,16.49,0.15,232,31
2024-03-11,edge-proxy,8.96,0.23,162,38
2024-03-11,reporting-api,15.96,0.3,93,36
2024-03-11,feature-flags,1.56,0.06,114,43
2024-03-11,cron-runner,10.75,0.17,206,49
2024-03-11,webhook-dispatch,6.65,0.27,245,50
2024-03-12,payments-api,24.83,0.2,144,47
2024-03-12,auth-svc,10.56,0.1,111,36
2024-03-12,search-indexer,3.73,0.2,100,44
2024-03-12,billing-worker,13.17,0.09,144,33
2024-03-12,notification-svc,8.12,0.24,123,40
2024-03-12,partner-gateway,1.57,0.23,209,23
2024-03-12,rate-limiter,21.49,0.25,240,30
2024-03-12,edge-proxy,10.59,0.13,183,52
2024-03-12,reporting-api,19.29,0.14,84,45
2024-03-12,feature-flags,1.78,0.2,120,33
2024-03-12,cron-runner,12.63,0.19,231,45
2024-03-12,webhook-dispatch,7.96,0.16,198,42
2024-03-13,payments-api,27.69,0.09,173,66
2024-03-13,auth-svc,14.48,0.14,129,50
2024-03-13,search-indexer,4.56,0.15,101,52
2024-03-13,billing-worker,15.15,0.32,158,34
2024-03-13,notification-svc,10.37,0.15,122,32
2024-03-13,partner-gateway,1.87,0.26,227,46
2024-03-13,rate-limiter,24.91,0.13,218,50
2024-03-13,edge-proxy,12.62,0.19,158,27
2024-03-13,reporting-api,20.41,0.27,98,39
2024-03-13,feature-flags,2.48,0.44,128,38
2024-03-13,cron-runner,14.01,0.17,207,35
2024-03-13,webhook-dispatch,9.6,0.2,224,42
2024-03-14,payments-api,28.19,0.09,174,26
2024-03-14,auth-svc,14.16,2.9,139,39
2024-03-14,search-indexer,5.03,0.15,87,50
2024-03-14,billing-worker,16.23,0.18,168,39
2024-03-14,notification-svc,10.58,0.29,116,54
2024-03-14,partner-gateway,2.21,0.07,204,49
2024-03-14,rate-limiter,27.85,0.35,241,47
2024-03-14,edge-proxy,14.53,0.15,149,28
2024-03-14,reporting-api,24.76,0.21,86,11
2024-03-14,feature-flags,2.42,0.22,132,44
2024-03-14,cron-runner,16.28,0.27,204,36
2024-03-14,webhook-dispatch,10.68,0.18,244,40
2024-03-15,payments-api,24.47,0.17,175,30
2024-03-15,auth-svc,12.1,0.18,135,37
2024-03-15,search-indexer,4.36,0.26,100,30
2024-03-15,billing-worker,14.54,0.08,161,47
2024-03-15,notification-svc,9.25,0.06,119,50
2024-03-15,partner-gateway,1.89,0.08,196,9
2024-03-15,rate-limiter,22.81,0.12,227,30
2024-03-15,edge-proxy,12.56,0.17,160,49
2024-03-15,reporting-api,21.63,0.26,81,54
2024-03-15,feature-flags,1.99,0.05,135,34
2024-03-15,cron-runner,13.1,0.23,230,54
2024-03-15,webhook-dispatch,9.27,0.22,233,32
2024-03-16,payments-api,20.17,0.05,157,41
2024-03-16,auth-svc,9.73,0.04,120,46
2024-03-16,search-indexer,3.41,0.35,85,44
2024-03-16,billing-worker,11.6,0.03,162,51
2024-03-16,notification-svc,7.47,0.1,121,45
2024-03-16,partner-gateway,1.39,0.32,221,40
2024-03-16,rate-limiter,18.08,0.22,235,34
2024-03-16,edge-proxy,9.41,0.1,152,27
2024-03-16,reporting-api,15.45,0.22,89,64
2024-03-16,feature-flags,1.84,0.23,134,31
2024-03-16,cron-runner,10.4,0.19,221,43
2024-03-16,webhook-dispatch,6.94,0.15,238,51
2024-03-17,payments-api,17.79,0.14,160,28
2024-03-17,auth-svc,9.14,0.12,118,40
2024-03-17,search-indexer,2.94,0.27,85,58
2024-03-17,billing-worker,9.66,0.21,158,29
2024-03-17,notification-svc,6.44,0.23,114,18
2024-03-17,partner-gateway,1.18,0.08,234,29
2024-03-17,rate-limiter,17.76,0.36,200,35
2024-03-17,edge-proxy,7.61,0.4,144,41
2024-03-17,reporting-api,13.62,0.2,84,46
2024-03-17,feature-flags,1.52,0.25,121,22
2024-03-17,cron-runner,9.78,0.17,223,35
2024-03-17,webhook-dispatch,5.95,0.3,224,34
2024-03-18,payments-api,17.86,0.27,173,64
2024-03-18,auth-svc,9.03,0.04,123,51
2024-03-18,search-indexer,2.98,0.08,96,45
2024-03-18,billing-worker,10.55,0.4,167,56
2024-03-18,notification-svc,6.37,0.23,126,48
2024-03-18,partner-gateway,1.35,0.32,188,40
2024-03-18,rate-limiter,17.94,0.35,220,45
2024-03-18,edge-proxy,9.11,0.11,177,38
2024-03-18,reporting-api,13.84,0.27,87,29
2024-03-18,feature-flags,1.67,0.09,135,39
2024-03-18,cron-runner,9.35,0.03,246,46
2024-03-18,webhook-dispatch,6.89,0.16,223,49
2024-03-19,payments-api,22.53,0.15,166,45
2024-03-19,auth-svc,11.94,0.3,129,41
2024-03-19,search-indexer,3.81,0.35,99,41
2024-03-19,billing-worker,13.2,0.23,163,48
2024-03-19,notification-svc,8.45,0.02,113,21
2024-03-19,partner-gateway,1.61,0.01,220,30
2024-03-19,rate-limiter,20.56,0.18,242,33
2024-03-19,edge-proxy,11.58,0.25,148,17
2024-03-19,reporting-api,17.9,0.25,95,31
2024-03-19,feature-flags,1.8,0.11,141,41
2024-03-19,cron-runner,11.77,0.13,198,37
2024-03-19,webhook-dispatch,8.37,0.2,213,25
2024-03-20,payments-api,26.25,0.26,164,26
2024-03-20,auth-svc,13.86,0.14,115,42
2024-03-20,search-indexer,4.84,0.24,95,28
2024-03-20,billing-worker,15.07,0.26,145,36
2024-03-20,notification-svc,9.22,0.23,108,31
2024-03-20,partner-gateway,2.01,0.04,210,28
2024-03-20,rate-limiter,26.65,0.2,233,44
2024-03-20,edge-proxy,13.5,0.14,172,51
2024-03-20,reporting-api,22.57,0.23,94,24
2024-03-20,feature-flags,2.45,0.27,139,66
2024-03-20,cron-runner,15.61,0.18,194,19
2024-03-20,webhook-dispatch,10.79,0.26,244,22
2024-03-21,payments-api,28.42,0.23,148,28
2024-03-21,auth-svc,13.75,0.01,125,35
2024-03-21,search-indexer,4.49,0.2,86,52
2024-03-21,billing-worker,14.37,0.01,179,42
2024-03-21,notification-svc,9.81,0.15,122,43
2024-03-21,partner-gateway,2.06,0.32,227,34
2024-03-21,rate-limiter,28.75,0.33,241,30
2024-03-21,edge-proxy,13.48,0.24,157,63
2024-03-21,reporting-api,22.28,0.23,86,40
2024-03-21,feature-flags,2.37,0.08,136,30
2024-03-21,cron-runner,16.62,0.19,237,51
2024-03-21,webhook-dispatch,11.36,0.21,207,31
2024-03-22,payments-api,27.06,0.16,143,26
2024-03-22,auth-svc,12.88,0.33,121,36
2024-03-22,search-indexer,4.14,0.26,99,38
2024-03-22,billing-worker,14.72,0.3,166,29
2024-03-22,notification-svc,8.66,0.16,114,19
2024-03-22,partner-gateway,1.93,0.24,209,31
2024-03-22,rate-limiter,24.76,0.01,223,48
2024-03-22,edge-proxy,12.57,0.17,171,69
2024-03-22,reporting-api,21.82,0.26,80,31
2024-03-22,feature-flags,2.25,0.08,126,44
2024-03-22,cron-runner,14.47,0.19,201,44
2024-03-22,webhook-dispatch,9.09,0.05,198,54
2024-03-23,payments-api,22.58,0.18,152,12
2024-03-23,auth-svc,10.03,0.16,130,54
2024-03-23,search-indexer,3.46,0.24,102,28
2024-03-23,billing-worker,11.56,0.16,163,25
2024-03-23,notification-svc,8.0,0.13,124,41
2024-03-23,partner-gateway,1.47,0.11,193,44
2024-03-23,rate-limiter,19.5,0.05,228,48
2024-03-23,edge-proxy,10.24,0.15,175,30
2024-03-23,reporting-api,16.87,0.21,92,30
2024-03-23,feature-flags,1.68,0.12,133,35
2024-03-23,cron-runner,10.69,0.19,196,64
2024-03-23,webhook-dispatch,7.64,0.16,201,60
2024-03-24,payments-api,18.94,0.32,139,50
2024-03-24,auth-svc,9.26,0.14,130,52
2024-03-24,search-indexer,2.9,0.17,90,46
2024-03-24,billing-worker,9.59,0.01,164,31
2024-03-24,notification-svc,6.35,0.39,114,21
2024-03-24,partner-gateway,1.2,0.25,190,51
2024-03-24,rate-limiter,15.64,0.23,198,39
2024-03-24,edge-proxy,8.15,0.23,169,30
2024-03-24,reporting-api,15.18,0.16,95,20
2024-03-24,feature-flags,1.47,0.06,124,43
2024-03-24,cron-runner,9.74,0.16,207,29
2024-03-24,webhook-dispatch,6.28,0.15,205,45
2024-03-25,payments-api,20.11,0.04,150,43
2024-03-25,auth-svc,8.82,0.3,135,24
2024-03-25,search-indexer,3.04,0.3,88,33
2024-03-25,billing-worker,10.5,0.24,162,44
2024-03-25,notification-svc,6.25,0.13,103,31
2024-03-25,partner-gateway,1.29,0.14,206,43
2024-03-25,rate-limiter,17.78,0.24,210,44
2024-03-25,edge-proxy,8.67,0.27,180,47
2024-03-25,reporting-api,14.15,0.1,79,20
2024-03-25,feature-flags,1.57,0.15,140,35
2024-03-25,cron-runner,9.96,0.21,202,34
2024-03-25,webhook-dispatch,7.3,0.27,203,58
2024-03-26,payments-api,23.85,0.23,176,49
2024-03-26,auth-svc,12.26,0.11,125,37
2024-03-26,search-indexer,3.98,0.3,99,26
2024-03-26,billing-worker,12.65,0.2,158,43
2024-03-26,notification-svc,9.06,0.25,112,36
2024-03-26,partner-gateway,1.72,0.21,217,27
2024-03-26,rate-limiter,23.47,0.26,194,43
2024-03-26,edge-proxy,10.2,0.21,145,33
2024-03-26,reporting-api,20.02,0.22,99,22
2024-03-26,feature-flags,1.85,0.12,132,41
2024-03-26,cron-runner,12.82,0.16,235,36
2024-03-26,webhook-dispatch,8.89,0.15,217,43
2024-03-27,payments-api,26.66,0.25,142,63
2024-03-27,auth-svc,13.56,0.15,126,55
2024-03-27,search-indexer,4.54,0.01,101,55
2024-03-27,billing-worker,14.1,0.04,177,57
2024-03-27,notification-svc,10.55,0.27,105,34
2024-03-27,partner-gateway,1.88,0.19,212,29
2024-03-27,rate-limiter,25.59,0.08,241,43
2024-03-27,edge-proxy,12.81,0.25,156,41
2024-03-27,reporting-api,21.33,0.17,90,36
2024-03-27,feature-flags,2.19,0.01,120,34
2024-03-27,cron-runner,14.2,0.29,242,37
2024-03-27,webhook-dispatch,10.86,0.29,208,48
2024-03-28,payments-api,31.31,0.21,150,48
2024-03-28,auth-svc,13.41,0.01,127,27
2024-03-28,search-indexer,4.38,0.25,87,53
2024-03-28,billing-worker,16.5,0.29,170,24
2024-03-28,notification-svc,9.83,0.21,129,45
2024-03-28,partner-gateway,2.13,0.29,210,47
2024-03-28,rate-limiter,25.4,0.17,224,65
2024-03-28,edge-proxy,13.09,0.36,154,33
2024-03-28,reporting-api,22.97,0.3,92,18
2024-03-28,feature-flags,2.56,0.18,120,63
2024-03-28,cron-runner,15.19,0.18,225,36
2024-03-28,webhook-dispatch,10.53,0.11,220,44
2024-03-29,payments-api,26.73,0.05,145,36
2024-03-29,auth-svc,13.24,0.14,114,57
